hidden1_dim,hidden2_dim,learning_rate,epochs,patience,number_of_batches,learning_shrink,input_dim,random_state,train_mse,val_mse,best_val_loss_train_loop,final_learning_rate,epochs_ran,status,seconds,error
128,64,0.1,100,20,4000,False,16,0,,0.0280646834398571,0.0282253481888306,0.0281299048838072,0.1,100,ok,195.983
128,64,0.01,100,1,40,True,16,0,,0.0310669035080479,0.0310150977137815,0.0311938070443152,0.00387420489,91,ok,166.224
128,64,0.01,100,1,40,False,16,0,,0.0311445113062025,0.031194240287101,0.03125820935911,0.01,100,ok,182.9
128,64,0.01,100,1,400,True,16,0,,0.0295406786879053,0.0296050570353534,0.0295121308365988,0.009,28,ok,50.833
128,64,0.01,100,1,400,False,16,0,,0.0293644928616757,0.0294499187977396,0.0294779747610553,0.01,32,ok,58.344
128,64,0.01,100,1,4000,True,16,0,,0.0296049685527815,0.0296561600537113,0.0291595698221616,0.01,5,ok,10.509
128,64,0.01,100,1,4000,False,16,0,,0.0290307563677946,0.0291140617805317,0.029056616958098,0.01,8,ok,16.176
128,64,0.01,100,3,40,True,16,0,,0.0310512480785832,0.0311248498321275,0.031200507083094,0.00282429536481,100,ok,180.057
128,64,0.01,100,3,40,False,16,0,,0.0303655397718391,0.0303650772605946,0.030513460371985,0.01,100,ok,187.144
128,64,0.01,100,3,400,True,16,0,,0.028991636858188,0.0290192546109537,0.029048713331222,0.00531441,40,ok,71.365
128,64,0.01,100,3,400,False,16,0,,0.0289217235281528,0.0289453852477243,0.0289836493552987,0.01,52,ok,92.963
128,64,0.01,100,3,4000,True,16,0,,0.0288293045863928,0.0289381760287754,0.0287545772014979,0.0081,18,ok,36.685
128,64,0.01,100,3,4000,False,16,0,,0.0290577638850645,0.0290764609455499,0.0290251222489165,0.01,9,ok,20.616
128,64,0.01,100,5,40,True,16,0,,0.0310322037736094,0.0311216116328861,0.0311301186016572,0.00282429536481,100,ok,201.615
128,64,0.01,100,5,40,False,16,0,,0.030567218292307,0.0306815390239254,0.0306453729632853,0.01,100,ok,194.494
128,64,0.01,100,5,400,True,16,0,,0.0289398761947919,0.0290247908609143,0.0290089727042488,0.0018530201888518,74,ok,142.296
128,64,0.01,100,5,400,False,16,0,,0.0286924094847193,0.0287604708714068,0.0287981235085066,0.01,96.0,ok,141.898
128,64,0.01,100,5,4000,True,16,0,,0.0288045603303464,0.0288646431898908,0.0288881539930428,0.00729,20.0,ok,39.411
128,64,0.01,100,5,4000,False,16,0,,0.0286730040333913,0.0287844621721889,0.0286901171669223,0.01,25.0,ok,48.795
128,64,0.01,100,10,40,True,16,0,,0.0309185045042378,0.0310426592044726,0.0310106571786349,0.0022876792454961,100.0,ok,172.758
128,64,0.01,100,10,40,False,16,0,,0.031199216086311,0.0312537431430573,0.0312267023916632,0.01,100.0,ok,178.309
128,64,0.01,100,10,400,True,16,0,,0.0289328967060768,0.0290134114727712,0.0290035005672987,0.0012157665459056,80.0,ok,146.385
128,64,0.01,100,10,400,False,16,0,,0.0288332737711346,0.0288866250318293,0.0288571657436324,0.01,100.0,ok,187.518
128,64,0.01,100,10,4000,True,16,0,,0.0283917818489275,0.0285079393841678,0.0284520936902116,0.0007976644307687,89.0,ok,169.668
128,64,0.01,100,10,4000,False,16,0,,0.028669578972926,0.0287934287959868,0.0286679766491202,0.01,40.0,ok,80.729
128,64,0.01,100,20,40,True,16,0,,0.0310433114852779,0.0310014306149184,0.031121676883099,0.0031381059609,100.0,ok,181.515
128,64,0.01,100,20,40,False,16,0,,0.0311147475731797,0.0312329192260843,0.0311973015690508,0.01,100.0,ok,177.472
128,64,0.01,100,20,400,True,16,0,,0.0289589155966054,0.0290318366613927,0.029012228738406,0.0007178979876918,100.0,ok,185.01
128,64,0.01,100,20,400,False,16,0,,0.0287897628361529,0.0288559596808212,0.0288215101122375,0.01,100.0,ok,185.724
128,64,0.01,100,20,4000,True,16,0,,0.028516122809803,0.0286143852471109,0.0285958130329909,0.0007976644307687,85.0,ok,163.882
128,64,0.01,100,20,4000,False,16,0,,0.0285695423706468,0.0287368134872683,0.0285436189458033,0.01,100.0,ok,201.437
128,64,0.001,100,1,40,True,16,0,,0.042504691968316,0.0422908099779693,0.0426950070834388,0.001,100.0,ok,179.481
128,64,0.001,100,1,40,False,16,0,,0.0455868570070124,0.0459247191580757,0.0452865023914673,0.001,100.0,ok,180.311
128,64,0.001,100,1,400,True,16,0,,0.0309511833471141,0.0311116625589417,0.0310142975383858,0.0003486784401,94.0,ok,180.046
128,64,0.001,100,1,400,False,16,0,,0.0303317675491784,0.0303087265321881,0.0303679254992184,0.001,100.0,ok,187.012
128,64,0.001,100,1,4000,True,16,0,,0.0293574529193604,0.0294262489963387,0.0294181190351515,0.00081,27.0,ok,51.798
128,64,0.001,100,1,4000,False,16,0,,0.0292447556234438,0.0293093177695408,0.0292304949100332,0.001,29.0,ok,56.381
128,64,0.001,100,3,40,True,16,0,,0.0426223435802042,0.0425418183561696,0.0426792674147931,0.001,100.0,ok,184.86
128,64,0.001,100,3,40,False,16,0,,0.0445598668884081,0.0448388529733355,0.0445043919197326,0.001,100.0,ok,173.534
128,64,0.001,100,3,400,True,16,0,,0.0306979666402201,0.0307526838710055,0.030776216386615,0.0002541865828329,100.0,ok,146.474
128,64,0.001,100,3,400,False,16,0,,0.0304212904237941,0.0304789320421146,0.030456036962745,0.001,100.0,ok,185.115
128,64,0.001,100,3,4000,True,16,0,,0.0290036991423942,0.0290397772712636,0.0290652955915326,0.00043046721,47.0,ok,97.416
128,64,0.001,100,3,4000,False,16,0,,0.0288990418964808,0.028973113387391,0.0289850317132363,0.001,58.0,ok,109.297
128,64,0.001,100,5,40,True,16,0,,0.044989224203224,0.0448686868291264,0.045090896333166,0.001,100.0,ok,177.434
128,64,0.001,100,5,40,False,16,0,,0.0447320786619484,0.0448051318385325,0.0449950892311157,0.001,100.0,ok,184.219
128,64,0.001,100,5,400,True,16,0,,0.0310226891785919,0.0310596611143338,0.031135392367375,0.0002541865828329,100.0,ok,187.869
128,64,0.001,100,5,400,False,16,0,,0.0297638521071442,0.0297852364131216,0.0298672034735647,0.001,100.0,ok,186.701
128,64,0.001,100,5,4000,True,16,0,,0.0290641297558524,0.029164781522351,0.0291504475760422,0.0002058911320946,67.0,ok,138.99
128,64,0.001,100,5,4000,False,16,0,,0.028967375100034,0.0290085320410054,0.0289205194937148,0.001,79.0,ok,161.901
128,64,0.001,100,10,40,True,16,0,,0.0473677886631447,0.0474154670698674,0.0473063976406346,0.001,100.0,ok,177.011
128,64,0.001,100,10,40,False,16,0,,0.0413982323382122,0.0415557759000736,0.0414072947397742,0.001,100.0,ok,183.282
128,64,0.001,100,10,400,True,16,0,,0.031356677998673,0.0315284958269335,0.0314468200480832,0.000282429536481,100.0,ok,191.581
128,64,0.001,100,10,400,False,16,0,,0.0303793954874932,0.0304971038448342,0.0305145459810487,0.001,100.0,ok,183.634
128,64,0.001,100,10,4000,True,16,0,,0.0289229624007454,0.0289638046193064,0.0289837706433622,9.847709021836118e-05,90.0,ok,181.622
128,64,0.001,100,10,4000,False,16,0,,0.0287609702679375,0.0288840896134998,0.028843439370778,0.001,100.0,ok,197.966
128,64,0.001,100,20,40,True,16,0,,0.0428018719789066,0.042404729172442,0.0429415966837224,0.001,100.0,ok,180.868
128,64,0.001,100,20,40,False,16,0,,0.0439923335824951,0.0441037844446137,0.0440090458101755,0.001,100.0,ok,182.537
128,64,0.001,100,20,400,True,16,0,,0.0308785698895317,0.0310214348910478,0.030971030168208,0.00031381059609,100.0,ok,192.48
128,64,0.001,100,20,400,False,16,0,,0.0307595416982572,0.0308679571633268,0.0307741601765424,0.001,100.0,ok,181.559
128,64,0.001,100,20,4000,True,16,0,,0.028957241945377,0.0289996025056672,0.0290109782271868,6.461081889226677e-05,100.0,ok,194.85
128,64,0.001,100,20,4000,False,16,0,,0.0287375174098309,0.0287923205397019,0.0287923891753146,0.001,100.0,ok,203.663
128,128,0.1,100,1,40,True,16,0,,0.030337897515446,0.0303024590809644,0.0304482949457551,0.059049,21.0,ok,49.298
128,128,0.1,100,1,40,False,16,0,,0.030888286163689,0.0308002412920781,0.0310297458516059,0.1,2.0,ok,5.378
128,128,0.1,100,1,400,True,16,0,,0.0290107162111504,0.029047656676384,0.0290252486592478,0.1,8.0,ok,18.522
128,128,0.1,100,1,400,False,16,0,,0.0290466847958525,0.0290783977380865,0.0290840137556601,0.1,10.0,ok,22.985
128,128,0.1,100,1,4000,True,16,0,,0.0294212110375693,0.0294461068612676,0.0294695855846644,0.1,2.0,ok,6.564
128,128,0.1,100,1,4000,False,16,0,,0.0286446694518957,0.028747393281254,0.028587086232103,0.1,8.0,ok,23.833
128,128,0.1,100,3,40,True,16,0,,0.0308857532220956,0.03079497736723,0.0310148405352798,0.0729,11.0,ok,26.111
128,128,0.1,100,3,40,False,16,0,"UnboundLocalError(""cannot access local variable 'best_params' where it is not associated with a value"")",,,,,,error,6.982
128,128,0.1,100,3,400,True,16,0,,0.0293710267647285,0.0293746487741026,0.0294255575912734,0.03486784401,46.0,ok,102.32
128,128,0.1,100,3,400,False,16,0,,0.0289253438176573,0.0289750483142328,0.0289693271332501,0.1,35.0,ok,80.219
128,128,0.1,100,3,4000,True,16,0,,0.0283837523123854,0.0284683634721203,0.0283611927650784,0.0729,18.0,ok,56.103
128,128,0.1,100,3,4000,False,16,0,"UnboundLocalError(""cannot access local variable 'best_params' where it is not associated with a value"")",,,,,,error,9.513
128,128,0.1,100,5,40,True,16,0,"UnboundLocalError(""cannot access local variable 'best_params' where it is not associated with a value"")",,,,,,error,12.199
128,128,0.1,100,5,40,False,16,0,,0.0299598397642455,0.0299420736121627,0.0300814280386035,0.1,100.0,ok,232.876
128,128,0.1,100,5,400,True,16,0,,0.0289710900509689,0.0289917858419429,0.0290119584528153,0.02541865828329,49.0,ok,111.29
128,128,0.1,100,5,400,False,16,0,,0.028407176413398,0.0284948590235147,0.0284435656245179,0.1,100.0,ok,232.07
128,128,0.1,100,5,4000,True,16,0,,0.0282906956363391,0.0284202709077128,0.0282464249219755,0.0531441,30.0,ok,88.959
128,128,0.1,100,5,4000,False,16,0,,0.0283349710261094,0.0284422458002775,0.0282729568671294,0.1,24.0,ok,69.618
128,128,0.1,100,10,40,True,16,0,,0.0300743769108256,0.0300222516488627,0.0301556357845931,0.0038152042447694,100.0,ok,234.26
128,128,0.1,100,10,40,False,16,0,,0.0291036239674687,0.0291199499415143,0.0291603814410591,0.1,100.0,ok,241.296
128,128,0.1,100,10,400,True,16,0,,0.0287798220564769,0.0288246707530709,0.0288106049884204,0.0150094635296999,61.0,ok,136.791
128,128,0.1,100,10,400,False,16,0,,0.0284685441795302,0.0285549304967595,0.0285176289160742,0.1,100.0,ok,229.905
128,128,0.1,100,10,4000,True,16,0,,0.028178505507189,0.0283166189139152,0.0282364212609601,0.0282429536481,50.0,ok,154.172
128,128,0.1,100,10,4000,False,16,0,,0.0281248964408003,0.0282907959521334,0.0281850750856995,0.1,75.0,ok,196.662
128,128,0.1,100,20,40,True,16,0,,0.029106375311493,0.0291210648171791,0.0291758855307774,0.0071789798769185,100.0,ok,230.862
128,128,0.1,100,20,40,False,16,0,"UnboundLocalError(""cannot access local variable 'best_params' where it is not associated with a value"")",,,,,,error,48.467
128,128,0.1,100,20,400,True,16,0,,0.0286959579788376,0.0287598622695929,0.028760017028605,0.0042391158275216,100.0,ok,195.255
128,128,0.1,100,20,400,False,16,0,,0.0284288516490724,0.0285225571743263,0.0284420315338699,0.1,100.0,ok,200.105
128,128,0.1,100,20,4000,True,16,0,"UnboundLocalError(""cannot access local variable 'best_params' where it is not associated with a value"")",,,,,,error,51.768
128,128,0.1,100,20,4000,False,16,0,"UnboundLocalError(""cannot access local variable 'best_params' where it is not associated with a value"")",,,,,,error,52.556
128,128,0.01,100,1,40,True,16,0,,0.0310668536368704,0.0311940677242251,0.031179317528501,0.0043046721,85.0,ok,196.364
128,128,0.01,100,1,40,False,16,0,,0.0318931076833527,0.0320419984615796,0.0320610397242508,0.01,52.0,ok,112.971
128,128,0.01,100,1,400,True,16,0,,0.0298809258204106,0.0299465288193499,0.0298762358617947,0.01,15.0,ok,29.314
128,128,0.01,100,1,400,False,16,0,,0.0296854028779505,0.0297813963223527,0.0297968095266331,0.01,19.0,ok,36.982
128,128,0.01,100,1,4000,True,16,0,,0.0293783774099476,0.0294355221191421,0.0293138701839573,0.01,4.0,ok,11.292
128,128,0.01,100,1,4000,False,16,0,,0.0292005999385459,0.0293270671950455,0.029088784932525,0.01,7.0,ok,20.311
64,32,0.01,100,20,40,True,16,0,,0.0310803565760986,0.0310454671534628,0.0311078755926696,0.00282429536481,100,ok,82.026
64,32,0.01,100,20,40,False,16,0,,0.0306104810236553,0.0306174541943535,0.0306054762155871,0.01,100,ok,81.886
64,32,0.01,100,20,400,True,16,0,,0.0290225565806605,0.0290910582234806,0.0290585368750951,0.0006461081889226,100,ok,60.067
64,32,0.01,100,20,400,False,16,0,,0.0289956299313413,0.0290000711983798,0.0290231511418479,0.01,100,ok,67.323
64,32,0.01,100,20,4000,True,16,0,,0.028821615133901,0.0288321911038537,0.0288910811285612,0.0004710128697246,96,ok,61.321
64,32,0.01,100,20,4000,False,16,0,,0.0286447429262707,0.0287255757255075,0.0287305026634778,0.01,96,ok,60.648
64,32,0.001,100,1,40,True,16,0,,0.0474034529793544,0.0472145723515928,0.0475726550045039,0.001,100,ok,91.433
64,32,0.001,100,1,40,False,16,0,,0.0423547783639863,0.0424022519509677,0.0424168447193809,0.001,100,ok,93.016
64,32,0.001,100,1,400,True,16,0,,0.030357986072873,0.0303521039764351,0.0304125186251885,0.0003486784401,92,ok,67.513
64,32,0.001,100,1,400,False,16,0,,0.0306784198244885,0.0307009638501915,0.0307315368645822,0.001,100,ok,75.76
64,32,0.001,100,1,4000,True,16,0,,0.0293849737485397,0.0294353086848241,0.0295169494736969,0.00081,27,ok,18.54
64,32,0.001,100,1,4000,False,16,0,,0.0292849095215882,0.029297434636468,0.0293556675977448,0.001,29,ok,20.412
64,32,0.001,100,3,40,True,16,0,,0.0414806484036004,0.0415501099543553,0.0416733426338343,0.001,100,ok,96.833
64,32,0.001,100,3,40,False,16,0,,0.0448454426076937,0.0447198843254299,0.0447066203078309,0.001,100,ok,97.491
64,32,0.001,100,3,400,True,16,0,,0.0307766421389024,0.0307814189931343,0.0308005528144197,0.0002541865828329,100,ok,80.127
64,32,0.001,100,3,400,False,16,0,,0.0306872345187859,0.0308240415928994,0.0307745558927476,0.001,100,ok,79.166
64,32,0.001,100,3,4000,True,16,0,,0.0292396006673769,0.0292828846676312,0.0292949733628138,0.000531441,38,ok,27.401
64,32,0.001,100,3,4000,False,16,0,,0.0291365540866891,0.029139759005556,0.0291778690673486,0.001,45,ok,32.781
64,32,0.001,100,5,40,True,16,0,,0.0478359115994792,0.0478325777268952,0.0479643487619279,0.001,100,ok,96.786
64,32,0.001,100,5,40,False,16,0,,0.0526564639506799,0.0524569902271056,0.0523262998334563,0.001,100,ok,97.105
64,32,0.001,100,5,400,True,16,0,,0.0308660498502284,0.03091606346887,0.0309508020600939,0.0003486784401,100,ok,79.493
64,32,0.001,100,5,400,False,16,0,,0.0302230698081278,0.0302171955873951,0.030279690812805,0.001,100,ok,79.25
64,32,0.001,100,5,4000,True,16,0,,0.0290994046148968,0.0291176007920936,0.0291374151086404,0.000282429536481,59,ok,42.325
64,32,0.001,100,5,4000,False,16,0,,0.0288900975321853,0.0289123620666006,0.0289858873355485,0.001,86,ok,59.607
64,32,0.001,100,10,40,True,16,0,,0.0483511910225063,0.048997836551384,0.0484279517070666,0.001,100,ok,92.292
64,32,0.001,100,10,40,False,16,0,,0.0443065764876819,0.0444028244602909,0.0443037196027936,0.001,100,ok,91.959
64,32,0.001,100,10,400,True,16,0,,0.0314643018765531,0.031523782444114,0.0315448111206696,0.00043046721,100,ok,72.736
64,32,0.001,100,10,400,False,16,0,,0.03081630868947,0.0308062526137978,0.0309140990936431,0.001,100.0,ok,74.993
64,32,0.001,100,10,4000,True,16,0,,0.0291218710227386,0.0291350743113877,0.0291729189969512,9.847709021836118e-05,88.0,ok,59.917
64,32,0.001,100,10,4000,False,16,0,,0.0289258051942483,0.0289536779071107,0.0289720977926044,0.001,100.0,ok,68.936
64,32,0.001,100,20,40,True,16,0,,0.0454103106408765,0.0453920806437256,0.045539956436718,0.001,100.0,ok,97.225
64,32,0.001,100,20,40,False,16,0,,0.0421240030091889,0.0421964321102714,0.0420423598612807,0.001,100.0,ok,96.782
64,32,0.001,100,20,400,True,16,0,,0.0315612658201889,0.0314990491404193,0.0317150706144267,0.00043046721,100.0,ok,80.312
64,32,0.001,100,20,400,False,16,0,,0.0303172906690799,0.0303385814448097,0.0303100636178403,0.001,100.0,ok,79.156
64,32,0.001,100,20,4000,True,16,0,,0.0291130465745807,0.0291204075025078,0.0291642897004433,5.81497370030401e-05,100.0,ok,69.923
64,32,0.001,100,20,4000,False,16,0,,0.0290055778052679,0.0290209874069049,0.0290122437180245,0.001,100.0,ok,71.05
64,64,0.1,100,1,40,True,16,0,,0.0301128570875577,0.0301205780282558,0.0302077753933031,0.04782969,32.0,ok,40.483
64,64,0.1,100,1,40,False,16,0,,0.0295197147626695,0.0295192778419965,0.0296284049003471,0.1,40.0,ok,49.378
64,64,0.1,100,1,400,True,16,0,,0.0291928858471894,0.0292191014089886,0.0292879248684816,0.06561,23.0,ok,24.0
64,64,0.1,100,1,400,False,16,0,,0.0291444276915419,0.0291373654671475,0.0292084617378017,0.1,18.0,ok,18.854
64,64,0.1,100,1,4000,True,16,0,,0.0288563839666263,0.028932537823035,0.0289328093217042,0.1,5.0,ok,4.534
64,64,0.1,100,1,4000,False,16,0,,0.0291903402007704,0.0291829341129976,0.0291378244046597,0.1,4.0,ok,3.842
64,64,0.1,100,3,40,True,16,0,,0.0304392267752909,0.0304127263984857,0.0305218637246839,0.0282429536481,43.0,ok,53.346
64,64,0.1,100,3,40,False,16,0,,0.0293454220074443,0.0293464714310374,0.0294567286594959,0.1,89.0,ok,110.07
64,64,0.1,100,3,400,True,16,0,,0.0289187932716017,0.0289117572050373,0.0289966046435946,0.04782969,31.0,ok,33.009
64,64,0.1,100,3,400,False,16,0,,0.0289792725448869,0.0290136150650846,0.0290314007365889,0.1,32.0,ok,34.578
64,64,0.1,100,3,4000,True,16,0,,0.0284087867168478,0.0284900953822033,0.0283464976839173,0.06561,23.0,ok,20.982
64,64,0.1,100,3,4000,False,16,0,,0.0283102598200161,0.0284275870241874,0.0283562133567417,0.1,19.0,ok,18.264
64,64,0.1,100,5,40,True,16,0,,0.0301777096976776,0.0301673059524847,0.0303318088195353,0.0109418989131512,74.0,ok,95.084
64,64,0.1,100,5,40,False,16,0,,0.0296697888735993,0.0296364655674962,0.0297301621834704,0.1,100.0,ok,129.296
64,64,0.1,100,5,400,True,16,0,,0.0289316809766735,0.0289362381459676,0.0290407167503505,0.0135085171767299,67.0,ok,73.174
64,64,0.1,100,5,400,False,16,0,,0.0284183835592046,0.0285153951519499,0.0284968959457531,0.1,75.0,ok,82.188
64,64,0.1,100,5,4000,True,16,0,,0.0282732793567271,0.028388637317835,0.0283854641454955,0.06561,25.0,ok,22.466
64,64,0.1,100,5,4000,False,16,0,,0.0283009118763966,0.0284157797142162,0.0283297352207853,0.1,23.0,ok,20.703
64,64,0.1,100,10,40,True,16,0,,0.0296212448946582,0.0296633621035971,0.029705034395378,0.0052334763302736,96.0,ok,123.987
64,64,0.1,100,10,40,False,16,0,,0.0292763697912469,0.0292378045819363,0.0293373882576187,0.1,100.0,ok,128.914
64,64,0.1,100,10,400,True,16,0,,0.0287923670114364,0.0288095225409295,0.0288650552861125,0.0052334763302736,98.0,ok,106.522
64,64,0.1,100,10,400,False,16,0,,0.02853688980218,0.0286378961866365,0.0286050373969889,0.1,100.0,ok,103.546
64,64,0.1,100,10,4000,True,16,0,"UnboundLocalError(""cannot access local variable 'best_params' where it is not associated with a value"")",,,,,,error,8.336
64,64,0.1,100,10,4000,False,16,0,,0.0283059537810229,0.028409323668934,0.0283124584129011,0.1,34.0,ok,28.544
64,64,0.1,100,20,40,True,16,0,,0.0297914603743538,0.0297659957008851,0.0298913531657061,0.0042391158275216,100.0,ok,123.48
64,64,0.1,100,20,40,False,16,0,,0.0296576667930351,0.0296392847352112,0.0297349672892704,0.1,100.0,ok,125.03
64,64,0.1,100,20,400,True,16,0,,0.0290552031576786,0.0290527630442445,0.0291082553879366,0.0038152042447694,100.0,ok,108.119
64,64,0.1,100,20,400,False,16,0,,0.0283079636599439,0.0284056286875153,0.0283347086081956,0.1,100.0,ok,108.681
64,64,0.1,100,20,4000,True,16,0,,0.0281510546057195,0.0283135784441025,0.0282073463976942,0.0052334763302736,98.0,ok,89.07
64,64,0.1,100,20,4000,False,16,0,,0.0281450822908571,0.0282692561539608,0.0281709056319332,0.1,84.0,ok,75.389
64,64,0.01,100,1,40,True,16,0,,0.0311797407539549,0.0310893289281871,0.0312718621431666,0.003486784401,100.0,ok,122.859
64,64,0.01,100,1,40,False,16,0,,0.0310602250799498,0.031192428143749,0.0310782778498542,0.01,100.0,ok,124.304
64,64,0.01,100,1,400,True,16,0,,0.0298539171503606,0.029946350464913,0.0296567494661843,0.01,20.0,ok,21.266
64,64,0.01,100,1,400,False,16,0,,0.029756603009903,0.0298513618126373,0.0297938681233334,0.01,19.0,ok,20.113
64,64,0.01,100,1,4000,True,16,0,,0.0296006836168519,0.0296672848233298,0.0294938807573176,0.01,3.0,ok,2.986
64,64,0.01,100,1,4000,False,16,0,,0.0291966158127695,0.0292220162169872,0.0291817315393948,0.01,5.0,ok,4.574
64,64,0.01,100,3,40,True,16,0,,0.0306676068533339,0.0306703626217246,0.0307298151862552,0.0031381059609,100.0,ok,126.002
64,64,0.01,100,3,40,False,16,0,,0.0310304485900622,0.0310248488578423,0.0311835603036995,0.01,100.0,ok,129.407
64,64,0.01,100,3,400,True,16,0,,0.0290583142426532,0.0290589880434869,0.0290966552545966,0.0059049,34.0,ok,37.5
64,64,0.01,100,3,400,False,16,0,,0.0290889465120344,0.0291198773470532,0.0291594656952964,0.01,38.0,ok,42.426
64,64,0.01,100,3,4000,True,16,0,,0.0301909005387309,0.0302257983146793,0.0293205267926905,0.009,6.0,ok,5.875
64,64,0.01,100,3,4000,False,16,0,,0.0296007837798875,0.0296263315959978,0.0292571763127909,0.01,6.0,ok,5.866
64,64,0.01,100,5,40,True,16,0,,0.0311410138454514,0.0311602376199544,0.0312405022337522,0.003486784401,100.0,ok,128.866
64,64,0.01,100,5,40,False,16,0,,0.0302941921052925,0.0303749576807148,0.0303292937118367,0.01,100.0,ok,129.151
64,64,0.01,100,5,400,True,16,0,,0.0290787582345545,0.0291641602562174,0.0291350520567094,0.002541865828329,64.0,ok,69.866
64,64,0.01,100,5,400,False,16,0,,0.0290335977211086,0.0290749820467849,0.0290750987214374,0.01,56.0,ok,61.155
64,64,0.01,100,5,4000,True,16,0,,0.0289668077836556,0.0290016123925035,0.0290047880143222,0.0081,15.0,ok,14.347
64,64,0.01,100,5,4000,False,16,0,,0.0290262969633474,0.0290851963482219,0.0289504947606896,0.01,18.0,ok,16.689
64,64,0.01,100,10,40,True,16,0,,0.0316327511753342,0.0314639344021826,0.0315388504259166,0.00387420489,100.0,ok,124.223
64,64,0.01,100,10,40,False,16,0,,0.0300637616133663,0.0300724534801566,0.0300681842420631,0.01,100.0,ok,123.188
64,64,0.01,100,10,400,True,16,0,,0.028994878047833,0.029013834285197,0.0290435453029556,0.0008862938119652,90.0,ok,93.983
64,64,0.01,100,10,400,False,16,0,,0.0289090514499467,0.0289639581810201,0.0289140369371946,0.01,85.0,ok,91.089
64,64,0.01,100,10,4000,True,16,0,,0.0285586618845766,0.0286384848895275,0.0286094069129108,0.0010941898913151,80.0,ok,72.064
64,64,0.01,100,10,4000,False,16,0,,0.0290222960025656,0.0291174538543802,0.0287806330459735,0.01,53.0,ok,47.141
64,64,0.01,100,20,40,True,16,0,,0.0309218775051664,0.0309816794443172,0.0310193743879301,0.0031381059609,100.0,ok,130.257
64,64,0.01,100,20,40,False,16,0,,0.0305201825283352,0.0305914484946041,0.0306184008175717,0.01,100.0,ok,129.629
64,64,0.01,100,20,400,True,16,0,,0.029043533392653,0.029095706641458,0.0291118428673216,0.0006461081889226,100.0,ok,109.04
64,64,0.01,100,20,400,False,16,0,,0.0289006177866406,0.0289548049608844,0.0289300264609464,0.01,100.0,ok,109.96
64,64,0.01,100,20,4000,True,16,0,,0.0287858088181856,0.0288208520094186,0.028842430541452,0.0005233476330273,100.0,ok,88.157
64,64,0.01,100,20,4000,False,16,0,,0.0284615587637692,0.0285573888239898,0.0285042038035478,0.01,100.0,ok,86.174
64,64,0.001,100,1,40,True,16,0,,0.0463273430024474,0.0459829425667702,0.0463051364720188,0.001,100.0,ok,112.772
64,64,0.001,100,1,40,False,16,0,,0.045963722989632,0.0462150518222715,0.0462076217688558,0.001,100.0,ok,125.499
64,64,0.001,100,1,400,True,16,0,,0.0305981766843945,0.0306628058515746,0.0306907387339307,0.000387420489,90.0,ok,93.667
64,64,0.001,100,1,400,False,16,0,,0.0303631641755738,0.0304591509570004,0.0304646555125393,0.001,100.0,ok,106.369
64,64,0.001,100,1,4000,True,16,0,,0.0293782419502437,0.0294069408552488,0.0294486426804995,0.0009,23.0,ok,20.528
64,64,0.001,100,1,4000,False,16,0,,0.0293369097038904,0.0293794984475247,0.0293518948767254,0.001,25.0,ok,22.375
64,64,0.001,100,3,40,True,16,0,,0.0459102211905661,0.0457414498134571,0.0457360985398535,0.001,100.0,ok,128.252
64,64,0.001,100,3,40,False,16,0,,0.051260216925815,0.0510832863000742,0.0514263220366982,0.001,100.0,ok,128.355
64,64,0.001,100,3,400,True,16,0,,0.0305691947481904,0.030621643488176,0.030579669342988,0.0002058911320946,100.0,ok,108.127
64,64,0.001,100,3,400,False,16,0,,0.0303017371906128,0.0303847696657003,0.0304163123999401,0.001,100.0,ok,107.873
64,64,0.001,100,3,4000,True,16,0,,0.0291658982033535,0.0292005804110469,0.0292248995839257,0.000387420489,54.0,ok,48.365
64,64,0.001,100,3,4000,False,16,0,,0.0291324086182965,0.0291780684034048,0.0291457084802843,0.001,45.0,ok,39.907
64,128,0.001,100,1,400,False,16,0,,0.0307185324008824,0.0307803388618674,0.0307698220296753,0.001,100,ok,185.08
64,128,0.001,100,1,4000,True,16,0,,0.0294746358842153,0.0295830432927348,0.0294930821395014,0.0009,29,ok,51.947
64,128,0.001,100,1,4000,False,16,0,,0.0296939424247131,0.0297615509163606,0.0297533707087387,0.001,22,ok,40.38
64,128,0.001,100,3,40,True,16,0,,0.0461705686838132,0.0461070007498987,0.0463166698079215,0.001,100,ok,178.986
64,128,0.001,100,3,40,False,16,0,,0.0470960932728519,0.0474085300939268,0.0472013915759738,0.001,100,ok,183.246
64,128,0.001,100,3,400,True,16,0,,0.0318605004240876,0.031922572189871,0.032009230309134,0.000387420489,100,ok,191.784
64,128,0.001,100,3,400,False,16,0,,0.0307654072262232,0.0308191681584492,0.0309133611932796,0.001,100,ok,191.447
64,128,0.001,100,3,4000,True,16,0,,0.0290565190271897,0.0291134866579094,0.0291118945457196,0.00043046721,51,ok,88.284
64,128,0.001,100,3,4000,False,16,0,,0.0289693291407979,0.0290369416811906,0.0290069918834621,0.001,55,ok,96.823
64,128,0.001,100,5,40,True,16,0,,0.0456836100430166,0.0459290627713347,0.0455833727402721,0.001,100,ok,174.189
64,128,0.001,100,5,40,False,16,0,,0.0473081380097072,0.0473589577475431,0.0478003847838668,0.001,100,ok,181.33
64,128,0.001,100,5,400,True,16,0,,0.0311170911424612,0.0311311109441392,0.0312207145106072,0.00031381059609,100,ok,190.122
